"Accession.New","MouseGeneName","ProteinID","Description","Sample1","Sample2","Sample3","Sample4","Sample5","10lgP","UniquePeptide","Accession.Number.ori","Accession.Number"
"ACBP_MOUSE","Dbi","P31786","Acyl-CoA-binding protein OS=Mus musculus GN=Dbi PE=1 SV=2",4,4,2,3,2,172.72,5,"P31786|ACBP_MOUSE","ACBP_MOUSE"
"AN32B_MOUSE","Anp32b","Q9EST5","Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Mus musculus GN=Anp32b PE=1 SV=1",5,4,3,3,3,172.7,6,"Q9EST5|AN32B_MOUSE","AN32B_MOUSE"
"TM9S2_MOUSE","Tm9sf2","P58021","Transmembrane 9 superfamily member 2 OS=Mus musculus GN=Tm9sf2 PE=1 SV=1",2,2,6,1,1,172.59,7,"P58021|TM9S2_MOUSE","TM9S2_MOUSE"
"U520_MOUSE","Snrnp200","Q6P4T2","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Mus musculus GN=Snrnp200 PE=1 SV=1",6,2,3,4,2,172.21,9,"Q6P4T2|U520_MOUSE","U520_MOUSE"
"CBX3_MOUSE","Cbx3","P23198","Chromobox protein homolog 3 OS=Mus musculus GN=Cbx3 PE=1 SV=2",4,3,4,2,2,172.14,5,"P23198|CBX3_MOUSE","CBX3_MOUSE"
"SEP11_MOUSE","Sept11","Q8C1B7","Septin-11 OS=Mus musculus GN=Sept11 PE=1 SV=4",2,2,6,3,3,172.01,4,"Q8C1B7|SEP11_MOUSE","SEP11_MOUSE"
"TMED9_MOUSE","Tmed9","Q99KF1","Transmembrane emp24 domain-containing protein 9 OS=Mus musculus GN=Tmed9 PE=1 SV=2",4,4,3,1,3,171.96,4,"Q99KF1|TMED9_MOUSE","TMED9_MOUSE"
"M2OM_MOUSE","Slc25a11","Q9CR62","Mitochondrial 2-oxoglutarate/malate carrier protein OS=Mus musculus GN=Slc25a11 PE=1 SV=3",5,5,2,2,1,171.77,7,"Q9CR62|M2OM_MOUSE","M2OM_MOUSE"
"SGT1_MOUSE","Sugt1","Q9CX34","Protein SGT1 homolog OS=Mus musculus GN=Sugt1 PE=1 SV=3",4,4,3,2,2,170.74,4,"Q9CX34|SGT1_MOUSE","SGT1_MOUSE"
"STML2_MOUSE","Stoml2","Q99JB2","Stomatin-like protein 2  mitochondrial OS=Mus musculus GN=Stoml2 PE=1 SV=1",3,0,3,2,2,170.25,5,"Q99JB2|STML2_MOUSE","STML2_MOUSE"
"SC23B_MOUSE","Sec23b","Q9D662","Protein transport protein Sec23B OS=Mus musculus GN=Sec23b PE=1 SV=1",4,3,1,4,2,170.08,2,"Q9D662|SC23B_MOUSE","SC23B_MOUSE"
"PRP19_MOUSE","Prpf19","Q99KP6","Pre-mRNA-processing factor 19 OS=Mus musculus GN=Prpf19 PE=1 SV=1",1,2,3,3,3,169.83,6,"Q99KP6|PRP19_MOUSE","PRP19_MOUSE"
"RS12_MOUSE","Rps12","P63323","40S ribosomal protein S12 OS=Mus musculus GN=Rps12 PE=1 SV=2",4,2,2,3,5,169.65,3,"P63323|RS12_MOUSE","RS12_MOUSE"
"S61A1_MOUSE","Sec61a1","P61620","Protein transport protein Sec61 subunit alpha isoform 1 OS=Mus musculus GN=Sec61a1 PE=1 SV=2",5,5,4,3,5,169.45,4,"P61620|S61A1_MOUSE","S61A1_MOUSE"
"NUP93_MOUSE","Nup93","Q8BJ71","Nuclear pore complex protein Nup93 OS=Mus musculus GN=Nup93 PE=1 SV=1",3,2,4,1,2,169.06,5,"Q8BJ71|NUP93_MOUSE","NUP93_MOUSE"
"RL18A_MOUSE","Rpl18a","P62717","60S ribosomal protein L18a OS=Mus musculus GN=Rpl18a PE=1 SV=1",4,1,5,3,4,169.05,6,"P62717|RL18A_MOUSE","RL18A_MOUSE"
"ABHD6_MOUSE","Abhd6","Q8R2Y0","Monoacylglycerol lipase ABHD6 OS=Mus musculus GN=Abhd6 PE=1 SV=1",1,2,3,3,1,168.94,8,"Q8R2Y0|ABHD6_MOUSE","ABHD6_MOUSE"
"HA1B_MOUSE","H2-K1","P01901","H-2 class I histocompatibility antigen  K-B alpha chain OS=Mus musculus GN=H2-K1 PE=1 SV=1",3,3,3,5,3,168.84,2,"P01901|HA1B_MOUSE","HA1B_MOUSE"
"DNJA2_MOUSE","Dnaja2","Q9QYJ0","DnaJ homolog subfamily A member 2 OS=Mus musculus GN=Dnaja2 PE=1 SV=1",4,4,3,3,4,168.77,4,"Q9QYJ0|DNJA2_MOUSE","DNJA2_MOUSE"
"PSD11_MOUSE","Psmd11","Q8BG32","26S proteasome non-ATPase regulatory subunit 11 OS=Mus musculus GN=Psmd11 PE=1 SV=3",4,2,6,5,5,168.76,9,"Q8BG32|PSD11_MOUSE","PSD11_MOUSE"
"GT251_MOUSE","Colgalt1","Q8K297","Procollagen galactosyltransferase 1 OS=Mus musculus GN=Colgalt1 PE=1 SV=2",1,3,0,4,2,168.76,6,"Q8K297|GT251_MOUSE","GT251_MOUSE"
"IF5_MOUSE","Eif5","P59325","Eukaryotic translation initiation factor 5 OS=Mus musculus GN=Eif5 PE=1 SV=1",3,2,4,2,1,168.75,5,"P59325|IF5_MOUSE","IF5_MOUSE"
"MANF_MOUSE","Manf","Q9CXI5","Mesencephalic astrocyte-derived neurotrophic factor OS=Mus musculus GN=Manf PE=1 SV=1",2,3,3,4,7,168.61,8,"Q9CXI5|MANF_MOUSE","MANF_MOUSE"
"RTCB_MOUSE","Rtcb","Q99LF4","tRNA-splicing ligase RtcB homolog OS=Mus musculus GN=Rtcb PE=1 SV=1",3,3,2,2,2,168.49,6,"Q99LF4|RTCB_MOUSE","RTCB_MOUSE"
"FND3B_MOUSE","Fndc3b","Q6NWW9","Fibronectin type III domain-containing protein 3B OS=Mus musculus GN=Fndc3b PE=1 SV=1",2,2,5,1,0,168.43,6,"Q6NWW9|FND3B_MOUSE","FND3B_MOUSE"
"BAG6_MOUSE","Bag6","Q9Z1R2","Large proline-rich protein BAG6 OS=Mus musculus GN=Bag6 PE=1 SV=1",2,2,2,2,2,168.33,4,"Q9Z1R2|BAG6_MOUSE","BAG6_MOUSE"
"SRC8_MOUSE","Cttn","Q60598","Src substrate cortactin OS=Mus musculus GN=Cttn PE=1 SV=2",2,2,2,0,3,168.19,4,"Q60598|SRC8_MOUSE","SRC8_MOUSE"
"NPC2_MOUSE","Npc2","Q9Z0J0","Epididymal secretory protein E1 OS=Mus musculus GN=Npc2 PE=1 SV=1",4,4,4,2,4,167.84,5,"Q9Z0J0|NPC2_MOUSE","NPC2_MOUSE"
"AT1B3_MOUSE","Atp1b3","P97370","Sodium/potassium-transporting ATPase subunit beta-3 OS=Mus musculus GN=Atp1b3 PE=1 SV=1",2,3,0,1,3,167.67,4,"P97370|AT1B3_MOUSE","AT1B3_MOUSE"
"EI3JA_MOUSE","Eif3j1","Q3UGC7","Eukaryotic translation initiation factor 3 subunit J-A OS=Mus musculus GN=Eif3j1 PE=2 SV=1",2,4,2,3,2,167.61,6,"Q3UGC7|EI3JA_MOUSE","EI3JA_MOUSE"
"EI3JB_MOUSE","Eif3j2","Q66JS6","Eukaryotic translation initiation factor 3 subunit J-B OS=Mus musculus GN=Eif3j2 PE=1 SV=1",2,4,2,3,2,167.61,6,"Q66JS6|EI3JB_MOUSE","EI3JB_MOUSE"
"CNN3_MOUSE","Cnn3","Q9DAW9","Calponin-3 OS=Mus musculus GN=Cnn3 PE=1 SV=1",2,0,1,1,3,167.45,5,"Q9DAW9|CNN3_MOUSE","CNN3_MOUSE"
"RS13_MOUSE","Rps13","P62301","40S ribosomal protein S13 OS=Mus musculus GN=Rps13 PE=1 SV=2",6,4,7,3,6,167.43,10,"P62301|RS13_MOUSE","RS13_MOUSE"
"DNJC3_MOUSE","Dnajc3","Q91YW3","DnaJ homolog subfamily C member 3 OS=Mus musculus GN=Dnajc3 PE=1 SV=1",2,3,2,2,1,167.17,4,"Q91YW3|DNJC3_MOUSE","DNJC3_MOUSE"
"DSG2_MOUSE","Dsg2","O55111","Desmoglein-2 OS=Mus musculus GN=Dsg2 PE=1 SV=3",2,2,3,1,0,167.12,5,"O55111|DSG2_MOUSE","DSG2_MOUSE"
"HMOX1_MOUSE","Hmox1","P14901","Heme oxygenase 1 OS=Mus musculus GN=Hmox1 PE=1 SV=1",3,4,2,2,3,167.05,4,"P14901|HMOX1_MOUSE","HMOX1_MOUSE"
"UB2D3_MOUSE","Ube2d3","P61079","Ubiquitin-conjugating enzyme E2 D3 OS=Mus musculus GN=Ube2d3 PE=1 SV=1",5,4,2,3,4,167.05,3,"P61079|UB2D3_MOUSE","UB2D3_MOUSE"
"GPX1_MOUSE","Gpx1","P11352","Glutathione peroxidase 1 OS=Mus musculus GN=Gpx1 PE=1 SV=2",1,3,1,4,5,167.01,6,"P11352|GPX1_MOUSE","GPX1_MOUSE"
"RL22_MOUSE","Rpl22","P67984","60S ribosomal protein L22 OS=Mus musculus GN=Rpl22 PE=1 SV=2",3,2,4,2,1,166.65,4,"P67984|RL22_MOUSE","RL22_MOUSE"
"RL8_MOUSE","Rpl8","P62918","60S ribosomal protein L8 OS=Mus musculus GN=Rpl8 PE=1 SV=2",6,5,0,2,3,166.29,6,"P62918|RL8_MOUSE","RL8_MOUSE"
"PCNA_MOUSE","Pcna","P17918","Proliferating cell nuclear antigen OS=Mus musculus GN=Pcna PE=1 SV=2",3,2,3,1,4,166.22,3,"P17918|PCNA_MOUSE","PCNA_MOUSE"
"UBE2K_MOUSE","Ube2k","P61087","Ubiquitin-conjugating enzyme E2 K OS=Mus musculus GN=Ube2k PE=1 SV=3",3,2,2,3,3,166.21,5,"P61087|UBE2K_MOUSE","UBE2K_MOUSE"
"ASPH_MOUSE","Asph","Q8BSY0","Aspartyl/asparaginyl beta-hydroxylase OS=Mus musculus GN=Asph PE=1 SV=1",1,2,0,1,2,166.08,3,"Q8BSY0|ASPH_MOUSE","ASPH_MOUSE"
"MPRD_MOUSE","M6pr","P24668","Cation-dependent mannose-6-phosphate receptor OS=Mus musculus GN=M6pr PE=1 SV=1",3,1,4,0,1,165.87,3,"P24668|MPRD_MOUSE","MPRD_MOUSE"
"SMD1_MOUSE","Snrpd1","P62315","Small nuclear ribonucleoprotein Sm D1 OS=Mus musculus GN=Snrpd1 PE=1 SV=1",4,5,4,5,6,165.73,5,"P62315|SMD1_MOUSE","SMD1_MOUSE"
"IF2B2_MOUSE","Igf2bp2","Q5SF07","Insulin-like growth factor 2 mRNA-binding protein 2 OS=Mus musculus GN=Igf2bp2 PE=1 SV=1",4,1,2,1,0,165.65,4,"Q5SF07|IF2B2_MOUSE","IF2B2_MOUSE"
"TWF1_MOUSE","Twf1","Q91YR1","Twinfilin-1 OS=Mus musculus GN=Twf1 PE=1 SV=2",4,3,3,1,3,165.6,4,"Q91YR1|TWF1_MOUSE","TWF1_MOUSE"
"ASSY_MOUSE","Ass1","P16460","Argininosuccinate synthase OS=Mus musculus GN=Ass1 PE=1 SV=1",4,2,2,0,1,165.46,4,"P16460|ASSY_MOUSE","ASSY_MOUSE"
"IF2A_MOUSE","Eif2s1","Q6ZWX6","Eukaryotic translation initiation factor 2 subunit 1 OS=Mus musculus GN=Eif2s1 PE=1 SV=3",0,2,2,1,1,165.44,5,"Q6ZWX6|IF2A_MOUSE","IF2A_MOUSE"
"ITPA_MOUSE","Itpa","Q9D892","Inosine triphosphate pyrophosphatase OS=Mus musculus GN=Itpa PE=1 SV=2",4,2,0,2,2,165.39,5,"Q9D892|ITPA_MOUSE","ITPA_MOUSE"
"ELOC_MOUSE","Eloc","P83940","Elongin-C OS=Mus musculus GN=Eloc PE=1 SV=1",2,1,2,0,3,165.21,3,"P83940|ELOC_MOUSE","ELOC_MOUSE"
"TPM2_MOUSE","Tpm2","P58774","Tropomyosin beta chain OS=Mus musculus GN=Tpm2 PE=1 SV=1",7,9,3,8,7,164.97,4,"P58774|TPM2_MOUSE","TPM2_MOUSE"
"PA24A_MOUSE","Pla2g4a","P47713","Cytosolic phospholipase A2 OS=Mus musculus GN=Pla2g4a PE=1 SV=1",2,1,1,4,3,164.71,5,"P47713|PA24A_MOUSE","PA24A_MOUSE"
"COPG2_MOUSE","Copg2","Q9QXK3","Coatomer subunit gamma-2 OS=Mus musculus GN=Copg2 PE=1 SV=1",5,3,2,2,2,164.41,2,"Q9QXK3|COPG2_MOUSE","COPG2_MOUSE"
"CYC_MOUSE","Cycs","P62897","Cytochrome c  somatic OS=Mus musculus GN=Cycs PE=1 SV=2",4,2,3,4,4,164.36,4,"P62897|CYC_MOUSE","CYC_MOUSE"
"FUBP1_MOUSE","Fubp1","Q91WJ8","Far upstream element-binding protein 1 OS=Mus musculus GN=Fubp1 PE=1 SV=1",2,0,2,3,2,163.96,4,"Q91WJ8|FUBP1_MOUSE","FUBP1_MOUSE"
"TOM40_MOUSE","Tomm40","Q9QYA2","Mitochondrial import receptor subunit TOM40 homolog OS=Mus musculus GN=Tomm40 PE=1 SV=3",2,1,2,1,0,163.91,4,"Q9QYA2|TOM40_MOUSE","TOM40_MOUSE"
"ATOX1_MOUSE","Atox1","O08997","Copper transport protein ATOX1 OS=Mus musculus GN=Atox1 PE=1 SV=1",3,3,0,1,3,163.84,3,"O08997|ATOX1_MOUSE","ATOX1_MOUSE"
"PRPS2_MOUSE","Prps2","Q9CS42","Ribose-phosphate pyrophosphokinase 2 OS=Mus musculus GN=Prps2 PE=1 SV=4",1,1,1,1,3,163.79,2,"Q9CS42|PRPS2_MOUSE","PRPS2_MOUSE"
"IF4G2_MOUSE","Eif4g2","Q62448","Eukaryotic translation initiation factor 4 gamma 2 OS=Mus musculus GN=Eif4g2 PE=1 SV=2",2,3,4,3,2,163.53,6,"Q62448|IF4G2_MOUSE","IF4G2_MOUSE"
"COX41_MOUSE","Cox4i1","P19783","Cytochrome c oxidase subunit 4 isoform 1  mitochondrial OS=Mus musculus GN=Cox4i1 PE=1 SV=2",4,5,3,4,4,163.46,4,"P19783|COX41_MOUSE","COX41_MOUSE"
"MYADM_MOUSE","Myadm","O35682","Myeloid-associated differentiation marker OS=Mus musculus GN=Myadm PE=1 SV=2",1,3,3,2,3,163.26,4,"O35682|MYADM_MOUSE","MYADM_MOUSE"
"TM14C_MOUSE","Tmem14c","Q9CQN6","Transmembrane protein 14C OS=Mus musculus GN=Tmem14c PE=1 SV=1",3,2,0,4,2,163.1,4,"Q9CQN6|TM14C_MOUSE","TM14C_MOUSE"
"HNRL2_MOUSE","Hnrnpul2","Q00PI9","Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Mus musculus GN=Hnrnpul2 PE=1 SV=2",3,2,2,1,2,162.88,7,"Q00PI9|HNRL2_MOUSE","HNRL2_MOUSE"
"NUCB2_MOUSE","Nucb2","P81117","Nucleobindin-2 OS=Mus musculus GN=Nucb2 PE=1 SV=2",4,4,0,1,3,162.76,7,"P81117|NUCB2_MOUSE","NUCB2_MOUSE"
"TLN2_MOUSE","Tln2","Q71LX4","Talin-2 OS=Mus musculus GN=Tln2 PE=1 SV=3",5,3,3,3,2,162.75,3,"Q71LX4|TLN2_MOUSE","TLN2_MOUSE"
"SCFD1_MOUSE","Scfd1","Q8BRF7","Sec1 family domain-containing protein 1 OS=Mus musculus GN=Scfd1 PE=1 SV=1",3,1,0,1,2,162.61,4,"Q8BRF7|SCFD1_MOUSE","SCFD1_MOUSE"
"AN32A_MOUSE","Anp32a","O35381","Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Mus musculus GN=Anp32a PE=1 SV=1",5,3,5,4,5,162.5,4,"O35381|AN32A_MOUSE","AN32A_MOUSE"
"SORCN_MOUSE","Sri","Q6P069","Sorcin OS=Mus musculus GN=Sri PE=1 SV=1",5,2,2,4,4,162.45,5,"Q6P069|SORCN_MOUSE","SORCN_MOUSE"
"RS20_MOUSE","Rps20","P60867","40S ribosomal protein S20 OS=Mus musculus GN=Rps20 PE=1 SV=1",4,2,4,4,2,162.27,5,"P60867|RS20_MOUSE","RS20_MOUSE"
"SAR1A_MOUSE","Sar1a","P36536","GTP-binding protein SAR1a OS=Mus musculus GN=Sar1a PE=1 SV=1",5,4,1,3,2,162.17,3,"P36536|SAR1A_MOUSE","SAR1A_MOUSE"
"OSTF1_MOUSE","Ostf1","Q62422","Osteoclast-stimulating factor 1 OS=Mus musculus GN=Ostf1 PE=1 SV=2",2,2,2,0,4,162.16,4,"Q62422|OSTF1_MOUSE","OSTF1_MOUSE"
"SPEE_MOUSE","Srm","Q64674","Spermidine synthase OS=Mus musculus GN=Srm PE=1 SV=1",3,5,1,2,3,162,7,"Q64674|SPEE_MOUSE","SPEE_MOUSE"
"CATZ_MOUSE","Ctsz","Q9WUU7","Cathepsin Z OS=Mus musculus GN=Ctsz PE=1 SV=1",3,0,3,3,4,161.82,3,"Q9WUU7|CATZ_MOUSE","CATZ_MOUSE"
"DHB12_MOUSE","Hsd17b12","O70503","Very-long-chain 3-oxoacyl-CoA reductase OS=Mus musculus GN=Hsd17b12 PE=1 SV=1",3,3,3,2,2,161.56,4,"O70503|DHB12_MOUSE","DHB12_MOUSE"
"EMAL4_MOUSE","Eml4","Q3UMY5","Echinoderm microtubule-associated protein-like 4 OS=Mus musculus GN=Eml4 PE=1 SV=1",2,3,1,2,4,161.55,6,"Q3UMY5|EMAL4_MOUSE","EMAL4_MOUSE"
"DCAKD_MOUSE","Dcakd","Q8BHC4","Dephospho-CoA kinase domain-containing protein OS=Mus musculus GN=Dcakd PE=1 SV=1",2,0,3,3,1,161.42,6,"Q8BHC4|DCAKD_MOUSE","DCAKD_MOUSE"
"UBXN1_MOUSE","Ubxn1","Q922Y1","UBX domain-containing protein 1 OS=Mus musculus GN=Ubxn1 PE=1 SV=1",3,3,1,1,0,161.4,5,"Q922Y1|UBXN1_MOUSE","UBXN1_MOUSE"
"ATPG_MOUSE","Atp5c1","Q91VR2","ATP synthase subunit gamma  mitochondrial OS=Mus musculus GN=Atp5c1 PE=1 SV=1",5,3,5,2,6,161.37,6,"Q91VR2|ATPG_MOUSE","ATPG_MOUSE"
"GUAD_MOUSE","Gda","Q9R111","Guanine deaminase OS=Mus musculus GN=Gda PE=1 SV=1",3,1,2,3,1,161.24,3,"Q9R111|GUAD_MOUSE","GUAD_MOUSE"
"DCTN1_MOUSE","Dctn1","O08788","Dynactin subunit 1 OS=Mus musculus GN=Dctn1 PE=1 SV=3",5,1,2,2,4,161.07,7,"O08788|DCTN1_MOUSE","DCTN1_MOUSE"
"PALLD_MOUSE","Palld","Q9ET54","Palladin OS=Mus musculus GN=Palld PE=1 SV=2",3,2,2,2,2,160.3,4,"Q9ET54|PALLD_MOUSE","PALLD_MOUSE"
"RL27_MOUSE","Rpl27","P61358","60S ribosomal protein L27 OS=Mus musculus GN=Rpl27 PE=1 SV=2",2,4,3,1,1,160.02,5,"P61358|RL27_MOUSE","RL27_MOUSE"
"RAB10_MOUSE","Rab10","P61027","Ras-related protein Rab-10 OS=Mus musculus GN=Rab10 PE=1 SV=1",3,2,5,3,4,159.87,4,"P61027|RAB10_MOUSE","RAB10_MOUSE"
"SMD3_MOUSE","Snrpd3","P62320","Small nuclear ribonucleoprotein Sm D3 OS=Mus musculus GN=Snrpd3 PE=1 SV=1",2,1,3,3,2,159.82,3,"P62320|SMD3_MOUSE","SMD3_MOUSE"
"RL38_MOUSE","Rpl38","Q9JJI8","60S ribosomal protein L38 OS=Mus musculus GN=Rpl38 PE=1 SV=3",5,3,5,7,4,159.77,7,"Q9JJI8|RL38_MOUSE","RL38_MOUSE"
"VASP_MOUSE","Vasp","P70460","Vasodilator-stimulated phosphoprotein OS=Mus musculus GN=Vasp PE=1 SV=4",2,3,2,2,4,159.61,5,"P70460|VASP_MOUSE","VASP_MOUSE"
"RHOG_MOUSE","Rhog","P84096","Rho-related GTP-binding protein RhoG OS=Mus musculus GN=Rhog PE=1 SV=1",1,2,1,5,2,159.49,5,"P84096|RHOG_MOUSE","RHOG_MOUSE"
"TRA2B_MOUSE","Tra2b","P62996","Transformer-2 protein homolog beta OS=Mus musculus GN=Tra2b PE=1 SV=1",2,2,1,1,0,159.35,3,"P62996|TRA2B_MOUSE","TRA2B_MOUSE"
"TPD54_MOUSE","Tpd52l2","Q9CYZ2","Tumor protein D54 OS=Mus musculus GN=Tpd52l2 PE=1 SV=1",2,1,2,3,2,159.23,4,"Q9CYZ2|TPD54_MOUSE","TPD54_MOUSE"
"CRK_MOUSE","Crk","Q64010","Adapter molecule crk OS=Mus musculus GN=Crk PE=1 SV=1",2,2,1,0,2,159.21,4,"Q64010|CRK_MOUSE","CRK_MOUSE"
"UBP2L_MOUSE","Ubap2l","Q80X50","Ubiquitin-associated protein 2-like OS=Mus musculus GN=Ubap2l PE=1 SV=1",2,1,1,3,3,158.89,6,"Q80X50|UBP2L_MOUSE","UBP2L_MOUSE"
"EIF3I_MOUSE","Eif3i","Q9QZD9","Eukaryotic translation initiation factor 3 subunit I OS=Mus musculus GN=Eif3i PE=1 SV=1",1,2,2,0,1,158.72,4,"Q9QZD9|EIF3I_MOUSE","EIF3I_MOUSE"
"RL30_MOUSE","Rpl30","P62889","60S ribosomal protein L30 OS=Mus musculus GN=Rpl30 PE=1 SV=2",2,4,5,3,5,158.42,5,"P62889|RL30_MOUSE","RL30_MOUSE"
"BAP31_MOUSE","Bcap31","Q61335","B-cell receptor-associated protein 31 OS=Mus musculus GN=Bcap31 PE=1 SV=4",2,4,1,1,4,158.39,4,"Q61335|BAP31_MOUSE","BAP31_MOUSE"
"MTAP_MOUSE","Mtap","Q9CQ65","S-methyl-5'-thioadenosine phosphorylase OS=Mus musculus GN=Mtap PE=1 SV=1",2,2,1,0,1,158,3,"Q9CQ65|MTAP_MOUSE","MTAP_MOUSE"
"SYK_MOUSE","Kars","Q99MN1","Lysine--tRNA ligase OS=Mus musculus GN=Kars PE=1 SV=1",3,1,3,4,2,157.82,6,"Q99MN1|SYK_MOUSE","SYK_MOUSE"
"NID2_MOUSE","Nid2","O88322","Nidogen-2 OS=Mus musculus GN=Nid2 PE=1 SV=2",2,1,2,3,2,157.77,3,"O88322|NID2_MOUSE","NID2_MOUSE"
"MY18A_MOUSE","Myo18a","Q9JMH9","Unconventional myosin-XVIIIa OS=Mus musculus GN=Myo18a PE=1 SV=2",1,2,1,2,1,157.64,3,"Q9JMH9|MY18A_MOUSE","MY18A_MOUSE"
"KAP0_MOUSE","Prkar1a","Q9DBC7","cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Mus musculus GN=Prkar1a PE=1 SV=3",4,0,5,1,3,157.5,8,"Q9DBC7|KAP0_MOUSE","KAP0_MOUSE"
"RAB21_MOUSE","Rab21","P35282","Ras-related protein Rab-21 OS=Mus musculus GN=Rab21 PE=1 SV=4",2,2,3,2,2,157.23,5,"P35282|RAB21_MOUSE","RAB21_MOUSE"
"FBRL_MOUSE","Fbl","P35550","rRNA 2'-O-methyltransferase fibrillarin OS=Mus musculus GN=Fbl PE=1 SV=2",4,2,2,1,1,157.04,4,"P35550|FBRL_MOUSE","FBRL_MOUSE"
"MP2K1_MOUSE","Map2k1","P31938","Dual specificity mitogen-activated protein kinase kinase 1 OS=Mus musculus GN=Map2k1 PE=1 SV=2",4,1,5,1,2,156.94,4,"P31938|MP2K1_MOUSE","MP2K1_MOUSE"
"PR2C5_MOUSE","Prl2c5","Q9JLV9","Prolactin-2C5 OS=Mus musculus GN=Prl2c5 PE=1 SV=1",3,3,2,2,1,156.94,2,"Q9JLV9|PR2C5_MOUSE","PR2C5_MOUSE"
"ACDSB_MOUSE","Acadsb","Q9DBL1","Short/branched chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acadsb PE=1 SV=1",2,2,1,2,4,156.85,4,"Q9DBL1|ACDSB_MOUSE","ACDSB_MOUSE"
"RS26_MOUSE","Rps26","P62855","40S ribosomal protein S26 OS=Mus musculus GN=Rps26 PE=1 SV=3",2,2,2,0,2,156.56,4,"P62855|RS26_MOUSE","RS26_MOUSE"
"CDS2_MOUSE","Cds2","Q99L43","Phosphatidate cytidylyltransferase 2 OS=Mus musculus GN=Cds2 PE=1 SV=1",1,1,2,3,1,156.3,5,"Q99L43|CDS2_MOUSE","CDS2_MOUSE"
"AP1G1_MOUSE","Ap1g1","P22892","AP-1 complex subunit gamma-1 OS=Mus musculus GN=Ap1g1 PE=1 SV=3",2,0,4,4,2,156.25,5,"P22892|AP1G1_MOUSE","AP1G1_MOUSE"
"NMT1_MOUSE","Nmt1","O70310","Glycylpeptide N-tetradecanoyltransferase 1 OS=Mus musculus GN=Nmt1 PE=1 SV=1",3,2,1,2,1,155.81,4,"O70310|NMT1_MOUSE","NMT1_MOUSE"
"KAD2_MOUSE","Ak2","Q9WTP6","Adenylate kinase 2  mitochondrial OS=Mus musculus GN=Ak2 PE=1 SV=5",6,3,3,3,1,155.75,3,"Q9WTP6|KAD2_MOUSE","KAD2_MOUSE"
"NU160_MOUSE","Nup160","Q9Z0W3","Nuclear pore complex protein Nup160 OS=Mus musculus GN=Nup160 PE=1 SV=2",4,0,4,1,2,155.37,4,"Q9Z0W3|NU160_MOUSE","NU160_MOUSE"
"IDH3A_MOUSE","Idh3a","Q9D6R2","Isocitrate dehydrogenase [NAD] subunit alpha  mitochondrial OS=Mus musculus GN=Idh3a PE=1 SV=1",4,2,2,2,1,154.97,5,"Q9D6R2|IDH3A_MOUSE","IDH3A_MOUSE"
"RAGP1_MOUSE","Rangap1","P46061","Ran GTPase-activating protein 1 OS=Mus musculus GN=Rangap1 PE=1 SV=2",4,1,2,1,1,154.93,4,"P46061|RAGP1_MOUSE","RAGP1_MOUSE"
"NACAM_MOUSE","Naca","P70670","Nascent polypeptide-associated complex subunit alpha  muscle-specific form OS=Mus musculus GN=Naca PE=1 SV=2",4,3,4,2,2,154.86,3,"P70670|NACAM_MOUSE","NACAM_MOUSE"
"NACA_MOUSE","Naca","Q60817","Nascent polypeptide-associated complex subunit alpha OS=Mus musculus GN=Naca PE=1 SV=1",4,3,4,2,2,154.86,3,"Q60817|NACA_MOUSE","NACA_MOUSE"
"MYPT1_MOUSE","Ppp1r12a","Q9DBR7","Protein phosphatase 1 regulatory subunit 12A OS=Mus musculus GN=Ppp1r12a PE=1 SV=2",2,3,1,2,3,154.78,3,"Q9DBR7|MYPT1_MOUSE","MYPT1_MOUSE"
"UBC9_MOUSE","Ube2i","P63280","SUMO-conjugating enzyme UBC9 OS=Mus musculus GN=Ube2i PE=1 SV=1",1,2,0,6,3,154.33,7,"P63280|UBC9_MOUSE","UBC9_MOUSE"
"ECH1_MOUSE","Ech1","O35459","Delta(3 5)-Delta(2 4)-dienoyl-CoA isomerase  mitochondrial OS=Mus musculus GN=Ech1 PE=1 SV=1",1,2,1,2,1,154.15,3,"O35459|ECH1_MOUSE","ECH1_MOUSE"
"SYTC_MOUSE","Tars","Q9D0R2","Threonine--tRNA ligase  cytoplasmic OS=Mus musculus GN=Tars PE=1 SV=2",3,4,1,1,1,154.11,6,"Q9D0R2|SYTC_MOUSE","SYTC_MOUSE"
"PIPNA_MOUSE","Pitpna","P53810","Phosphatidylinositol transfer protein alpha isoform OS=Mus musculus GN=Pitpna PE=1 SV=2",2,0,4,3,4,153.9,5,"P53810|PIPNA_MOUSE","PIPNA_MOUSE"
"PSB7_MOUSE","Psmb7","P70195","Proteasome subunit beta type-7 OS=Mus musculus GN=Psmb7 PE=1 SV=1",4,4,2,2,3,153.72,4,"P70195|PSB7_MOUSE","PSB7_MOUSE"
"TIM50_MOUSE","Timm50","Q9D880","Mitochondrial import inner membrane translocase subunit TIM50 OS=Mus musculus GN=Timm50 PE=1 SV=1",2,2,0,2,2,153.61,4,"Q9D880|TIM50_MOUSE","TIM50_MOUSE"
