Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 1,Coverage (%) Sample 2,Coverage (%) Sample 3,Coverage (%) Sample 4,Coverage (%) Sample 5,Area Sample 1,Area Sample 2,Area Sample 3,Area Sample 4,Area Sample 5,#Peptides,#Unique,#Spec Sample 1,#Spec Sample 2,#Spec Sample 3,#Spec Sample 4,#Spec Sample 5,PTM,Avg. Mass,Description
999,1071,Q9R014|CATJ_MOUSE,126.06,11,5,8,7,5,5,1.29E+06,1.45E+07,4.11E+06,3.38E+06,2.32E+06,3,3,1,3,2,1,1,Carbamidomethylation,37276,Cathepsin J OS=Mus musculus GN=Ctsj PE=2 SV=2
1516,1239,O54774|AP3D1_MOUSE,125.98,4,2,0,0,1,2,7.05E+05,,,1.29E+07,4.68E+05,3,3,1,0,0,1,1,Deamidation (NQ),135081,AP-3 complex subunit delta-1 OS=Mus musculus GN=Ap3d1 PE=1 SV=1
1000,1263,P50518|VATE1_MOUSE,125.52,21,15,15,9,6,12,5.37E+06,8.58E+06,5.58E+04,4.23E+05,7.64E+06,4,4,2,2,1,1,2,Oxidation (M); Deamidation (NQ),26157,V-type proton ATPase subunit E 1 OS=Mus musculus GN=Atp6v1e1 PE=1 SV=2
1155,913,Q9QY76|VAPB_MOUSE,125.46,24,10,13,6,0,6,6.60E+06,8.67E+06,3.13E+06,,5.42E+06,4,3,2,2,1,0,1,Carbamidomethylation,26946,Vesicle-associated membrane protein-associated protein B OS=Mus musculus GN=Vapb PE=1 SV=3
752,934,Q9CZW5|TOM70_MOUSE,125.26,8,3,3,4,7,5,3.09E+06,1.74E+06,5.06E+06,9.23E+06,5.87E+06,4,4,3,1,3,4,2,Carbamidomethylation,67590,Mitochondrial import receptor subunit TOM70 OS=Mus musculus GN=Tomm70 PE=1 SV=2
948,958,P28650|PURA1_MOUSE,125.15,14,5,4,2,10,2,9.16E+05,1.39E+07,5.96E+05,5.51E+06,3.83E+05,5,4,2,2,1,3,1,,50254,Adenylosuccinate synthetase isozyme 1 OS=Mus musculus GN=Adssl1 PE=1 SV=2
1215,1042,O88487|DC1I2_MOUSE,125.12,12,2,4,0,7,5,1.45E+06,7.80E+05,,1.94E+06,5.65E+06,3,3,1,1,0,2,1,,68394,Cytoplasmic dynein 1 intermediate chain 2 OS=Mus musculus GN=Dync1i2 PE=1 SV=1
1246,1429,Q78IK4|MIC27_MOUSE,125.12,15,15,6,0,6,6,5.42E+06,3.21E+06,,2.38E+06,2.53E+06,2,2,2,1,0,1,1,Carbamidomethylation,29261,MICOS complex subunit Mic27 OS=Mus musculus GN=Apool PE=1 SV=1
1070,777,Q60716|P4HA2_MOUSE,125.03,13,0,8,0,5,5,,1.27E+07,,4.20E+06,2.61E+06,5,5,0,3,0,2,2,Carbamidomethylation,61002,Prolyl 4-hydroxylase subunit alpha-2 OS=Mus musculus GN=P4ha2 PE=1 SV=1
1238,1128,O09106|HDAC1_MOUSE,124.76,10,6,0,6,0,2,4.56E+06,,5.20E+06,,3.53E+06,3,3,2,0,2,0,1,,55075,Histone deacetylase 1 OS=Mus musculus GN=Hdac1 PE=1 SV=1
1326,908,Q8BLF1|NCEH1_MOUSE,124.44,15,0,5,3,0,7,,5.28E+06,1.35E+06,,3.80E+06,4,4,0,2,1,0,1,,45740,Neutral cholesterol ester hydrolase 1 OS=Mus musculus GN=Nceh1 PE=1 SV=1
1447,1006,Q9CPN8|IF2B3_MOUSE,124.43,8,3,0,0,5,0,1.05E+06,,,1.07E+06,,3,2,1,0,0,2,0,Carbamidomethylation,63575,Insulin-like growth factor 2 mRNA-binding protein 3 OS=Mus musculus GN=Igf2bp3 PE=1 SV=1
960,944,Q9CXW4|RL11_MOUSE,124.32,28,16,8,13,8,15,5.13E+06,3.92E+07,2.82E+07,3.60E+07,3.31E+07,4,4,2,1,2,1,3,Carbamidomethylation,20252,60S ribosomal protein L11 OS=Mus musculus GN=Rpl11 PE=1 SV=4
1349,950,P55096|ABCD3_MOUSE,124.29,9,3,0,5,2,0,2.09E+06,,4.91E+05,8.70E+05,,4,4,1,0,2,1,0,,75475,ATP-binding cassette sub-family D member 3 OS=Mus musculus GN=Abcd3 PE=1 SV=2
1078,1168,Q60631|GRB2_MOUSE,124.26,25,12,6,19,0,19,6.09E+06,3.79E+06,1.93E+06,,1.35E+06,3,3,2,1,2,0,2,Carbamidomethylation,25238,Growth factor receptor-bound protein 2 OS=Mus musculus GN=Grb2 PE=1 SV=1
1227,1622,A6H5X4|PHF11_MOUSE,124.16,10,7,0,0,3,10,3.24E+06,,,9.58E+06,1.02E+07,3,3,2,0,0,1,2,Carbamidomethylation,37728,PHD finger protein 11 OS=Mus musculus GN=Phf11 PE=2 SV=1
1063,1336,P40240|CD9_MOUSE,124.12,16,11,11,16,11,11,1.84E+07,1.53E+06,6.37E+06,5.59E+06,9.92E+05,2,2,1,1,2,2,1,Carbamidomethylation; Oxidation (M); Deamidation (NQ),25258,CD9 antigen OS=Mus musculus GN=Cd9 PE=1 SV=2
1050,1300,O88792|JAM1_MOUSE,124.1,12,7,7,7,7,12,3.83E+06,9.85E+05,3.47E+06,2.86E+06,5.52E+06,2,2,1,2,1,1,2,Carbamidomethylation,32424,Junctional adhesion molecule A OS=Mus musculus GN=F11r PE=1 SV=2
1189,999,Q8VHE0|SEC63_MOUSE,123.91,6,4,0,2,2,2,3.36E+06,,2.19E+06,9.35E+05,4.54E+06,3,3,2,0,1,1,1,Carbamidomethylation,87870,Translocation protein SEC63 homolog OS=Mus musculus GN=Sec63 PE=1 SV=4
814,809,Q3TW96|UAP1L_MOUSE,123.74,16,3,5,3,15,11,4.10E+05,2.16E+06,2.40E+05,3.94E+06,1.76E+06,4,4,1,2,1,4,3,Carbamidomethylation,56614,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Mus musculus GN=Uap1l1 PE=1 SV=1
1327,1038,P51863|VA0D1_MOUSE,123.73,15,3,0,11,0,4,3.42E+06,,2.20E+06,,2.37E+06,3,3,1,0,2,0,1,,40301,V-type proton ATPase subunit d 1 OS=Mus musculus GN=Atp6v0d1 PE=1 SV=2
1367,1424,Q571I9|A16A1_MOUSE,123.51,6,6,0,0,0,6,8.65E+06,,,,3.34E+06,2,2,2,0,0,0,2,Carbamidomethylation,84756,Aldehyde dehydrogenase family 16 member A1 OS=Mus musculus GN=Aldh16a1 PE=1 SV=2
1104,1238,Q8R429|AT2A1_MOUSE,123.32,5,2,2,0,3,3,,6.73E+06,,,,3,1,1,1,0,2,2,Carbamidomethylation,109425,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1 OS=Mus musculus GN=Atp2a1 PE=1 SV=1
1245,1423,Q91W59|RBMS1_MOUSE,123.25,7,4,0,0,7,4,3.48E+06,,,1.13E+07,2.30E+06,2,2,1,0,0,3,1,Carbamidomethylation,43991,RNA-binding motif  single-stranded-interacting protein 1 OS=Mus musculus GN=Rbms1 PE=1 SV=1
1452,1264,O35350|CAN1_MOUSE,123.21,8,7,0,4,0,1,1.60E+06,,2.69E+05,,3.04E+06,3,3,2,0,1,0,1,Carbamidomethylation; Deamidation (NQ),82106,Calpain-1 catalytic subunit OS=Mus musculus GN=Capn1 PE=1 SV=1
1304,904,Q8BTI8|SRRM2_MOUSE,122.8,2,0,1,0,1,1,,1.57E+07,,1.16E+05,1.06E+06,4,4,0,2,0,1,1,,294841,Serine/arginine repetitive matrix protein 2 OS=Mus musculus GN=Srrm2 PE=1 SV=3
1083,1428,Q9CPT4|MYDGF_MOUSE,122.76,27,17,27,0,9,9,3.23E+06,2.19E+07,,3.67E+06,4.00E+06,2,2,2,3,0,1,1,,17982,Myeloid-derived growth factor OS=Mus musculus GN=Mydgf PE=1 SV=1
746,1362,Q9CY50|SSRA_MOUSE,122.76,10,9,9,5,10,5,2.47E+07,1.07E+07,2.42E+06,4.82E+06,2.90E+06,4,4,3,2,2,4,2,,32065,Translocon-associated protein subunit alpha OS=Mus musculus GN=Ssr1 PE=1 SV=1
1043,1269,P35293|RAB18_MOUSE,122.68,14,14,14,7,7,7,4.66E+06,6.93E+06,5.64E+05,7.17E+05,5.36E+06,2,2,2,2,1,1,1,Carbamidomethylation,23035,Ras-related protein Rab-18 OS=Mus musculus GN=Rab18 PE=1 SV=2
902,739,P50172|DHI1_MOUSE,122.65,18,11,4,7,8,8,5.09E+06,7.33E+05,6.34E+06,1.19E+07,4.36E+06,5,5,3,1,2,2,2,Carbamidomethylation,32364,Corticosteroid 11-beta-dehydrogenase isozyme 1 OS=Mus musculus GN=Hsd11b1 PE=1 SV=3
1085,1450,Q9DBR0|AKAP8_MOUSE,122.53,9,7,7,9,7,7,1.93E+06,8.85E+05,1.49E+06,0.00E+00,9.75E+05,3,3,2,1,2,1,1,Carbamidomethylation,76294,A-kinase anchor protein 8 OS=Mus musculus GN=Akap8 PE=1 SV=1
1236,933,P70441|NHRF1_MOUSE,122.49,17,4,3,4,4,6,1.87E+06,5.44E+06,3.68E+06,1.11E+06,8.11E+05,4,4,1,1,1,1,1,,38600,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Mus musculus GN=Slc9a3r1 PE=1 SV=3
1369,1431,Q9JJZ4|UB2J1_MOUSE,122.46,11,5,0,5,6,6,1.84E+06,,1.83E+06,1.91E+06,1.49E+06,2,2,1,0,1,1,1,,34990,Ubiquitin-conjugating enzyme E2 J1 OS=Mus musculus GN=Ube2j1 PE=1 SV=2
962,959,Q9JM76|ARPC3_MOUSE,122.46,32,17,6,11,7,22,1.22E+07,4.52E+06,2.09E+06,1.03E+05,7.38E+05,5,5,3,1,2,1,2,Carbamidomethylation,20525,Actin-related protein 2/3 complex subunit 3 OS=Mus musculus GN=Arpc3 PE=1 SV=3
1350,962,Q61739|ITA6_MOUSE,122.45,5,2,1,0,1,0,7.88E+06,2.40E+06,,2.70E+05,,4,4,2,1,0,1,0,Carbamidomethylation,122159,Integrin alpha-6 OS=Mus musculus GN=Itga6 PE=1 SV=3
697,1692,P43275|H11_MOUSE,122.39,9,9,9,9,9,9,2.48E+07,3.76E+07,1.58E+07,1.89E+07,1.44E+07,2,2,3,4,2,3,2,Deamidation (NQ),21785,Histone H1.1 OS=Mus musculus GN=Hist1h1a PE=1 SV=2
915,1438,Q8BGD9|IF4B_MOUSE,122.36,9,5,5,0,5,9,6.27E+06,1.67E+07,,1.14E+07,1.00E+07,3,3,3,2,0,2,3,Carbamidomethylation,68840,Eukaryotic translation initiation factor 4B OS=Mus musculus GN=Eif4b PE=1 SV=1
1291,1283,Q69ZR2|HECD1_MOUSE,122.18,2,1,1,0,1,1,9.17E+05,1.87E+06,,1.36E+06,1.10E+06,2,2,1,1,0,1,1,,290085,E3 ubiquitin-protein ligase HECTD1 OS=Mus musculus GN=Hectd1 PE=1 SV=2
1195,1034,Q9D281|NXP20_MOUSE,122.13,14,7,4,0,4,7,0.00E+00,4.71E+05,,7.42E+06,8.77E+06,3,3,1,1,0,1,2,,61013,Protein Noxp20 OS=Mus musculus GN=Fam114a1 PE=1 SV=1
1571,1931,P20065|TYB4_MOUSE,122.06,40,38,40,0,38,0,5.63E+05,0.00E+00,,4.37E+06,,2,2,1,1,0,1,0,,5679,Thymosin beta-4 OS=Mus musculus GN=Tmsb4x PE=1 SV=1
1269,1898,Q61074|PPM1G_MOUSE,122.02,7,7,7,7,7,6,2.72E+06,1.08E+06,2.03E+06,2.58E+06,5.04E+05,2,2,1,1,1,1,1,Carbamidomethylation,58728,Protein phosphatase 1G OS=Mus musculus GN=Ppm1g PE=1 SV=3
1523,1463,Q8VBZ3|CLPT1_MOUSE,122.01,6,2,4,2,0,0,3.48E+05,9.97E+05,1.65E+05,,,2,2,1,1,1,0,0,,75291,Cleft lip and palate transmembrane protein 1 homolog OS=Mus musculus GN=Clptm1 PE=1 SV=1
1663,1285,Q52KI8|SRRM1_MOUSE,121.62,5,0,0,0,5,0,,,,1.83E+06,,2,2,0,0,0,2,0,,106862,Serine/arginine repetitive matrix protein 1 OS=Mus musculus GN=Srrm1 PE=1 SV=2
1139,1111,P35980|RL18_MOUSE,121.51,20,20,7,6,0,7,4.93E+07,6.69E+07,1.09E+07,,4.52E+07,3,3,3,1,1,0,1,,21645,60S ribosomal protein L18 OS=Mus musculus GN=Rpl18 PE=1 SV=3
1442,1311,P70302|STIM1_MOUSE,121.51,5,3,0,0,3,2,8.12E+05,,,1.67E+06,2.85E+05,2,2,1,0,0,1,1,Carbamidomethylation,77567,Stromal interaction molecule 1 OS=Mus musculus GN=Stim1 PE=1 SV=2
1741,1422,Q11136|PEPD_MOUSE,121.47,10,0,10,0,0,0,,1.45E+06,,,,2,2,0,2,0,0,0,Carbamidomethylation,55029,Xaa-Pro dipeptidase OS=Mus musculus GN=Pepd PE=1 SV=3
877,1240,P43276|H15_MOUSE,121.46,15,15,5,6,5,5,5.31E+07,5.67E+07,1.65E+07,3.66E+07,4.56E+07,4,4,5,1,2,1,1,,22576,Histone H1.5 OS=Mus musculus GN=Hist1h1b PE=1 SV=2
1239,1134,Q8BYU6|TOIP2_MOUSE,121.41,11,6,6,0,0,11,1.60E+06,1.89E+06,,,3.27E+06,3,2,1,1,0,0,3,,54496,Torsin-1A-interacting protein 2 OS=Mus musculus GN=Tor1aip2 PE=1 SV=1
939,1064,Q9D5T0|ATAD1_MOUSE,120.97,15,12,0,15,12,7,2.96E+06,,7.23E+06,3.21E+06,2.35E+06,3,3,2,0,4,2,1,,40744,ATPase family AAA domain-containing protein 1 OS=Mus musculus GN=Atad1 PE=1 SV=1
1205,1296,Q9D071|MMS19_MOUSE,120.86,4,4,2,2,0,2,1.64E+06,8.83E+05,2.85E+05,,5.55E+05,2,2,2,1,1,0,1,Carbamidomethylation,113089,MMS19 nucleotide excision repair protein homolog OS=Mus musculus GN=Mms19 PE=1 SV=1
1339,1387,Q9EPU0|RENT1_MOUSE,120.68,3,2,1,0,2,2,2.83E+06,6.34E+06,,8.17E+05,1.99E+06,3,3,1,1,0,1,1,,123967,Regulator of nonsense transcripts 1 OS=Mus musculus GN=Upf1 PE=1 SV=2
826,1256,Q7TT45|RRAGD_MOUSE,120.62,7,5,7,7,5,5,4.57E+06,6.08E+06,3.05E+06,3.27E+06,1.06E+06,2,2,2,3,3,2,1,Deamidation (NQ),51232,Ras-related GTP-binding protein D OS=Mus musculus GN=Rragd PE=1 SV=2
826,1260,Q99K70|RRAGC_MOUSE,120.62,8,6,8,8,6,6,4.57E+06,6.08E+06,3.05E+06,3.27E+06,1.06E+06,2,2,2,3,3,2,1,Deamidation (NQ),44121,Ras-related GTP-binding protein C OS=Mus musculus GN=Rragc PE=1 SV=1
1299,1223,Q6GQT9|NOMO1_MOUSE,120.49,5,3,1,2,0,0,2.38E+06,1.24E+07,7.80E+05,,,3,3,2,1,1,0,0,,133420,Nodal modulator 1 OS=Mus musculus GN=Nomo1 PE=1 SV=1
1170,1461,Q8BWG8|ARRB1_MOUSE,120.44,10,10,0,5,10,4,1.17E+06,,6.54E+05,1.10E+06,6.53E+05,3,3,2,0,1,2,1,,46973,Beta-arrestin-1 OS=Mus musculus GN=Arrb1 PE=1 SV=1
1314,1165,Q810B6|ANFY1_MOUSE,120.36,5,2,0,1,4,0,7.48E+05,,1.28E+06,2.68E+06,,3,3,1,0,1,2,0,,128652,Rabankyrin-5 OS=Mus musculus GN=Ankfy1 PE=1 SV=2
958,915,Q9CQM5|TXD17_MOUSE,120.3,43,36,19,7,11,19,1.86E+07,1.35E+07,3.05E+06,8.19E+06,1.49E+07,4,4,3,2,1,1,2,Carbamidomethylation,14015,Thioredoxin domain-containing protein 17 OS=Mus musculus GN=Txndc17 PE=1 SV=1
1016,735,Q9QXX4|CMC2_MOUSE,120.05,14,6,1,9,5,1,1.02E+06,,1.87E+05,1.38E+03,,5,2,2,1,3,1,1,Carbamidomethylation; Deamidation (NQ),74467,Calcium-binding mitochondrial carrier protein Aralar2 OS=Mus musculus GN=Slc25a13 PE=1 SV=1
1025,1204,P10649|GSTM1_MOUSE,119.88,23,12,8,16,4,8,3.81E+06,,9.00E+06,5.07E+06,,4,3,2,1,3,1,1,Carbamidomethylation; Deamidation (NQ),25970,Glutathione S-transferase Mu 1 OS=Mus musculus GN=Gstm1 PE=1 SV=2
984,972,Q99LG2|TNPO2_MOUSE,119.71,8,6,0,4,3,0,1.41E+06,,2.30E+05,8.88E+04,,5,2,4,0,2,2,0,Deamidation (NQ),100456,Transportin-2 OS=Mus musculus GN=Tnpo2 PE=1 SV=1
1334,1323,Q8BGC0|HTSF1_MOUSE,119.63,7,3,7,0,3,0,7.23E+05,3.73E+06,,9.20E+05,,2,2,1,2,0,1,0,,86240,HIV Tat-specific factor 1 homolog OS=Mus musculus GN=Htatsf1 PE=1 SV=1
1358,1130,Q80VD1|FA98B_MOUSE,119.59,10,6,4,3,0,0,5.07E+06,1.48E+05,1.67E+06,,,3,3,2,1,1,0,0,Carbamidomethylation,45349,Protein FAM98B OS=Mus musculus GN=Fam98b PE=1 SV=1
1057,1031,Q9JLQ2|GIT2_MOUSE,119.59,9,6,4,6,4,4,2.30E+06,1.28E+06,2.05E+06,7.44E+05,6.63E+05,3,3,2,1,2,1,1,Carbamidomethylation,78766,ARF GTPase-activating protein GIT2 OS=Mus musculus GN=Git2 PE=1 SV=2
1365,1420,P09535|IGF2_MOUSE,119.52,17,9,9,0,8,8,3.11E+06,6.91E+05,,1.87E+06,1.36E+06,2,2,1,1,0,1,1,Carbamidomethylation,20030,Insulin-like growth factor II OS=Mus musculus GN=Igf2 PE=1 SV=1
1330,1225,Q9JLV5|CUL3_MOUSE,119.49,6,2,0,6,0,0,1.60E+06,,1.56E+06,,,3,3,1,0,3,0,0,,88948,Cullin-3 OS=Mus musculus GN=Cul3 PE=1 SV=1
1366,1421,P15626|GSTM2_MOUSE,119.46,15,15,8,0,0,8,9.86E+05,,,,,2,1,2,1,0,0,1,,25717,Glutathione S-transferase Mu 2 OS=Mus musculus GN=Gstm2 PE=1 SV=2
1664,1295,Q9WV92|E41L3_MOUSE,119.43,5,3,0,0,2,0,8.12E+05,,,4.83E+05,,2,2,1,0,0,1,0,,103338,Band 4.1-like protein 3 OS=Mus musculus GN=Epb41l3 PE=1 SV=1
1054,912,Q6PDM2|SRSF1_MOUSE,119.41,19,8,0,15,6,6,5.58E+06,,1.21E+07,5.14E+06,7.15E+06,4,4,2,0,3,1,1,Carbamidomethylation,27745,Serine/arginine-rich splicing factor 1 OS=Mus musculus GN=Srsf1 PE=1 SV=3
1292,987,Q62417|SRBS1_MOUSE,119.38,3,0,1,1,1,1,,1.27E+06,2.45E+06,1.42E+06,1.76E+06,3,3,0,1,1,1,1,,143070,Sorbin and SH3 domain-containing protein 1 OS=Mus musculus GN=Sorbs1 PE=1 SV=2
941,1647,P43274|H14_MOUSE,119.31,8,6,8,6,5,5,6.17E+07,1.01E+08,4.95E+07,8.13E+07,9.66E+07,3,2,2,2,3,1,1,,21977,Histone H1.4 OS=Mus musculus GN=Hist1h1e PE=1 SV=2
1487,1425,P52825|CPT2_MOUSE,119.26,6,3,3,3,0,0,2.28E+06,1.44E+06,6.93E+05,,,2,2,1,1,1,0,0,Carbamidomethylation,73981,Carnitine O-palmitoyltransferase 2  mitochondrial OS=Mus musculus GN=Cpt2 PE=1 SV=2
1346,1820,Q920A5|RISC_MOUSE,119.24,6,5,0,0,6,6,4.95E+05,,,4.31E+05,1.58E+06,3,3,1,0,0,1,2,Deamidation (NQ),50965,Retinoid-inducible serine carboxypeptidase OS=Mus musculus GN=Scpep1 PE=1 SV=2
1296,997,Q6A4J8|UBP7_MOUSE,119.18,6,6,0,2,0,0,6.56E+06,,1.08E+07,,,3,3,3,0,1,0,0,,128475,Ubiquitin carboxyl-terminal hydrolase 7 OS=Mus musculus GN=Usp7 PE=1 SV=1
787,1952,A2AVZ9|S43A3_MOUSE,118.98,8,8,8,7,8,8,3.96E+06,2.66E+06,1.46E+06,1.05E+07,6.06E+06,3,3,3,1,1,3,4,Carbamidomethylation,56034,Solute carrier family 43 member 3 OS=Mus musculus GN=Slc43a3 PE=1 SV=1
1347,1873,Q9D8V0|HM13_MOUSE,118.97,9,0,0,9,7,7,,,1.72E+06,4.67E+06,2.33E+06,2,2,0,0,1,2,1,,41748,Minor histocompatibility antigen H13 OS=Mus musculus GN=Hm13 PE=1 SV=1
1252,1472,Q8C522|ENDD1_MOUSE,118.93,9,0,7,9,3,3,,4.53E+06,6.28E+06,4.48E+06,4.18E+06,2,2,0,1,2,1,1,,55262,Endonuclease domain-containing 1 protein OS=Mus musculus GN=Endod1 PE=1 SV=2
917,1894,O09167|RL21_MOUSE,118.92,9,9,9,9,9,9,4.59E+07,3.16E+07,2.39E+06,9.46E+07,8.80E+06,2,2,2,2,1,3,2,,18562,60S ribosomal protein L21 OS=Mus musculus GN=Rpl21 PE=1 SV=3
1321,1344,Q61206|PA1B2_MOUSE,118.85,12,12,4,8,0,0,6.14E+06,1.03E+07,9.64E+05,,,3,3,2,1,1,0,0,,25581,Platelet-activating factor acetylhydrolase IB subunit beta OS=Mus musculus GN=Pafah1b2 PE=1 SV=2
1356,1122,Q9JJU8|SH3L1_MOUSE,118.18,39,16,25,14,0,0,6.88E+05,3.39E+06,1.04E+06,,,3,3,1,2,1,0,0,,12811,SH3 domain-binding glutamic acid-rich-like protein OS=Mus musculus GN=Sh3bgrl PE=1 SV=1
1118,1025,Q9CQU0|TXD12_MOUSE,118.11,37,0,8,5,29,17,,6.23E+07,4.63E+06,1.67E+07,1.80E+07,4,4,0,1,1,3,2,,19049,Thioredoxin domain-containing protein 12 OS=Mus musculus GN=Txndc12 PE=1 SV=1
799,914,P61021|RAB5B_MOUSE,117.87,21,5,17,15,5,17,,4.92E+06,,,1.55E+06,4,1,1,3,4,1,3,,23707,Ras-related protein Rab-5B OS=Mus musculus GN=Rab5b PE=1 SV=1
1483,1382,P58389|PTPA_MOUSE,117.83,12,12,9,0,0,0,3.32E+06,7.48E+05,,,,2,2,2,1,0,0,0,,36710,Serine/threonine-protein phosphatase 2A activator OS=Mus musculus GN=Ptpa PE=1 SV=1
732,653,Q922U2|K2C5_MOUSE,117.8,9,3,6,3,4,3,,,,6.38E+05,,6,1,2,4,2,3,2,Deamidation (NQ),61767,Keratin  type II cytoskeletal 5 OS=Mus musculus GN=Krt5 PE=1 SV=1
1426,1005,Q8JZN5|ACAD9_MOUSE,117.57,8,0,0,6,2,0,,,1.91E+06,2.10E+06,,3,3,0,0,2,1,0,,68722,Acyl-CoA dehydrogenase family member 9  mitochondrial OS=Mus musculus GN=Acad9 PE=1 SV=2
1297,1001,Q921G7|ETFD_MOUSE,117.48,7,5,0,3,2,0,5.73E+06,,2.69E+06,4.14E+06,,3,3,2,0,1,1,0,,68091,Electron transfer flavoprotein-ubiquinone oxidoreductase  mitochondrial OS=Mus musculus GN=Etfdh PE=1 SV=1
893,1330,P43277|H13_MOUSE,117.47,13,13,13,13,13,13,1.15E+08,1.51E+08,5.72E+07,1.02E+08,1.06E+08,2,2,2,2,2,2,2,,22100,Histone H1.3 OS=Mus musculus GN=Hist1h1d PE=1 SV=2
1121,1059,Q6NZC7|S23IP_MOUSE,117.37,7,1,3,3,3,6,2.66E+06,4.73E+06,1.42E+06,6.18E+06,4.96E+06,3,3,1,1,1,1,2,,110780,SEC23-interacting protein OS=Mus musculus GN=Sec23ip PE=1 SV=2
780,968,Q3TDQ1|STT3B_MOUSE,117.28,7,4,2,1,3,3,1.55E+06,4.65E+06,1.68E+06,7.10E+06,4.87E+06,6,5,2,2,1,4,3,,93246,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Mus musculus GN=Stt3b PE=1 SV=2
1068,1427,Q99KD5|UN45A_MOUSE,117.28,4,4,2,4,0,2,4.91E+06,5.64E+05,1.56E+06,,3.83E+05,2,2,3,1,2,0,1,,103447,Protein unc-45 homolog A OS=Mus musculus GN=Unc45a PE=1 SV=2
1325,853,Q6PB44|PTN23_MOUSE,116.94,4,4,0,0,0,0,4.19E+06,,,,,4,4,4,0,0,0,0,Carbamidomethylation,185215,Tyrosine-protein phosphatase non-receptor type 23 OS=Mus musculus GN=Ptpn23 PE=1 SV=2
920,1641,Q8R0W0|EPIPL_MOUSE,116.83,1,0,0,0,0,0,,,4.34E+06,3.47E+06,,5,2,3,1,3,1,2,Carbamidomethylation,724747,Epiplakin OS=Mus musculus GN=Eppk1 PE=1 SV=2
1373,1455,P49817|CAV1_MOUSE,116.52,20,8,8,0,12,12,3.38E+06,6.93E+06,,1.68E+06,6.57E+05,2,2,1,1,0,1,1,,20539,Caveolin-1 OS=Mus musculus GN=Cav1 PE=1 SV=1
1011,1664,Q6NVF9|CPSF6_MOUSE,116.48,6,6,5,5,5,5,7.43E+06,2.34E+06,1.06E+06,8.07E+06,4.74E+06,2,2,3,1,1,2,1,,59153,Cleavage and polyadenylation specificity factor subunit 6 OS=Mus musculus GN=Cpsf6 PE=1 SV=1
1115,854,Q8C129|LCAP_MOUSE,116.17,6,3,0,0,3,2,1.99E+06,,,9.28E+05,2.72E+06,4,4,2,0,0,2,2,,117304,Leucyl-cystinyl aminopeptidase OS=Mus musculus GN=Lnpep PE=1 SV=1
1140,1171,Q9WUQ2|PREB_MOUSE,116.15,9,6,4,3,4,4,2.07E+06,3.22E+06,1.33E+06,1.87E+06,1.58E+06,3,3,2,1,1,1,1,,45437,Prolactin regulatory element-binding protein OS=Mus musculus GN=Preb PE=1 SV=1
1001,1288,P82198|BGH3_MOUSE,116.13,5,5,5,0,5,2,2.80E+06,3.79E+06,,3.62E+06,2.18E+06,2,2,2,3,0,2,1,Carbamidomethylation; Deamidation (NQ),74597,Transforming growth factor-beta-induced protein ig-h3 OS=Mus musculus GN=Tgfbi PE=1 SV=1
1074,1131,P54116|STOM_MOUSE,115.99,17,17,0,10,4,4,1.37E+07,,1.92E+06,3.38E+06,3.74E+06,3,3,3,0,2,1,1,Carbamidomethylation,31375,Erythrocyte band 7 integral membrane protein OS=Mus musculus GN=Stom PE=1 SV=3
1490,1508,Q8K2K6|AGFG1_MOUSE,115.94,7,4,4,0,0,2,3.13E+06,3.83E+05,,,2.28E+06,2,2,1,1,0,0,1,,58043,Arf-GAP domain and FG repeat-containing protein 1 OS=Mus musculus GN=Agfg1 PE=1 SV=2
1685,1291,Q62148|AL1A2_MOUSE,115.86,8,0,0,0,5,3,,,,1.91E+06,2.13E+06,2,2,0,0,0,1,1,Carbamidomethylation,56626,Retinal dehydrogenase 2 OS=Mus musculus GN=Aldh1a2 PE=1 SV=2
1328,1055,Q62432|SMAD2_MOUSE,115.65,11,8,3,6,0,0,2.78E+06,1.46E+06,5.73E+05,,,3,3,2,1,1,0,0,Carbamidomethylation,52266,Mothers against decapentaplegic homolog 2 OS=Mus musculus GN=Smad2 PE=1 SV=2
1328,1144,Q8BUN5|SMAD3_MOUSE,115.65,12,9,3,6,0,0,2.78E+06,1.46E+06,5.73E+05,,,3,3,2,1,1,0,0,Carbamidomethylation,48081,Mothers against decapentaplegic homolog 3 OS=Mus musculus GN=Smad3 PE=1 SV=2
735,960,P27048|RSMB_MOUSE,115.54,19,19,16,3,6,16,2.31E+07,4.03E+07,2.82E+06,1.45E+07,7.66E+06,4,4,4,3,1,2,3,Carbamidomethylation,23656,Small nuclear ribonucleoprotein-associated protein B OS=Mus musculus GN=Snrpb PE=1 SV=1
735,964,P63163|RSMN_MOUSE,115.54,18,18,15,3,6,15,2.31E+07,4.03E+07,2.82E+06,1.45E+07,7.66E+06,4,4,4,3,1,2,3,Carbamidomethylation,24614,Small nuclear ribonucleoprotein-associated protein N OS=Mus musculus GN=Snrpn PE=1 SV=1
